Severity,ID,CVSS V3: Base Score,Last updated,Status,Source,CVSS V3: Vector,Package Matched CPE,Vulnerability Matched CPE
1,CVE-2022-21123,5.5,"October 21, 2024 (15:23:39)",undetermined,nvd,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2022-2503,6.7,"October 21, 2024 (15:22:43)",undetermined,nvd,CVSS:3.1/AV:L/AC:L/PR:H/UI:N/S:U/C:H/I:H/A:H,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2022-26373,5.5,"October 21, 2024 (15:23:17)",undetermined,nvd,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2022-29900,6.5,"October 21, 2024 (15:22:44)",undetermined,nvd,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:C/C:H/I:N/A:N,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2022-3169,5.5,"October 21, 2024 (15:23:57)",undetermined,nvd,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2022-3344,5.5,"October 21, 2024 (15:22:53)",undetermined,nvd,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2022-3567,6.4,"October 21, 2024 (15:22:20)",undetermined,nvd,CVSS:3.1/AV:A/AC:H/PR:N/UI:N/S:U/C:L/I:L/A:H,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2022-3903,4.6,"October 21, 2024 (15:23:53)",undetermined,nvd,CVSS:3.1/AV:P/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2022-3628,6.6,"October 21, 2024 (15:23:50)",undetermined,nvd,CVSS:3.1/AV:P/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2022-40768,5.5,"October 21, 2024 (15:23:02)",undetermined,nvd,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2022-42895,6.5,"October 21, 2024 (15:24:03)",undetermined,nvd,CVSS:3.1/AV:A/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2023-2162,5.5,"October 21, 2024 (15:23:12)",undetermined,nvd,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2023-23454,5.5,"October 21, 2024 (15:23:12)",undetermined,nvd,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2023-2513,6.7,"October 21, 2024 (15:22:24)",undetermined,nvd,CVSS:3.1/AV:L/AC:L/PR:H/UI:N/S:U/C:H/I:H/A:H,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2023-30772,6.4,"October 21, 2024 (15:23:05)",undetermined,nvd,CVSS:3.1/AV:P/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:H,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2023-31084,5.5,"October 21, 2024 (15:22:47)",undetermined,nvd,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2023-3159,6.7,"October 21, 2024 (15:23:59)",undetermined,nvd,CVSS:3.1/AV:L/AC:L/PR:H/UI:N/S:U/C:H/I:H/A:H,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2023-3161,5.5,"October 21, 2024 (15:22:49)",undetermined,nvd,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2023-32269,6.7,"October 21, 2024 (15:23:45)",undetermined,nvd,CVSS:3.1/AV:L/AC:L/PR:H/UI:N/S:U/C:H/I:H/A:H,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2023-3338,6.5,"October 21, 2024 (15:23:19)",undetermined,nvd,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2023-33288,4.7,"October 21, 2024 (15:23:03)",undetermined,nvd,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:N/I:N/A:H,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2023-42752,5.5,"October 21, 2024 (15:22:44)",undetermined,nvd,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2023-45862,5.5,"October 21, 2024 (15:22:31)",undetermined,nvd,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2023-52753,5.5,"October 21, 2024 (15:22:35)",undetermined,nvd,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2023-52809,5.5,"October 21, 2024 (15:21:54)",undetermined,nvd,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2024-36023,5.5,"October 21, 2024 (15:24:04)",undetermined,nvd,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2024-36901,5.5,"October 21, 2024 (15:22:06)",undetermined,nvd,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2024-39301,5.5,"October 21, 2024 (15:22:36)",undetermined,nvd,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2024-43884,5.5,"October 21, 2024 (15:23:21)",undetermined,nvd,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2024-43906,5.5,"October 21, 2024 (15:22:55)",undetermined,nvd,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2024-43913,5.5,"October 21, 2024 (15:22:54)",undetermined,nvd,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2024-44963,5.5,"October 21, 2024 (15:22:19)",undetermined,nvd,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,BlueBorne CVE-2017-1000250,6.5,"October 21, 2024 (15:21:38)",undetermined,nvd,CVSS:3.0/AV:A/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,,cpe:2.3:a:bluez:bluez:*:*:*:*:*:*:*:*
1,CVE-2020-14304,4.4,"October 21, 2024 (15:22:58)",undetermined,nvd,CVSS:3.1/AV:L/AC:L/PR:H/UI:N/S:U/C:H/I:N/A:N,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2024-38600,5.5,"October 21, 2024 (15:23:19)",undetermined,nvd,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2024-41093,5.5,"October 21, 2024 (15:23:45)",undetermined,nvd,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2022-4129,5.5,"October 21, 2024 (15:21:57)",undetermined,nvd,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2022-48842,4.7,"October 21, 2024 (15:23:41)",undetermined,nvd,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:N/I:N/A:H,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2023-1382,4.7,"October 21, 2024 (15:23:35)",undetermined,nvd,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:N/I:N/A:H,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2018-12928,5.5,"October 21, 2024 (15:21:56)",undetermined,nvd,CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2016-10723,5.5,"October 21, 2024 (15:23:20)",undetermined,nvd,CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2021-26945,5.5,"October 21, 2024 (15:21:40)",undetermined,nvd,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:H,,cpe:2.3:a:openexr:openexr:*:*:*:*:*:*:*:*
1,CVE-2021-46928,5.5,"October 21, 2024 (15:22:52)",undetermined,nvd,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2022-44032,6.4,"October 21, 2024 (15:22:40)",undetermined,nvd,CVSS:3.1/AV:P/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:H,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2020-11759,5.5,"October 21, 2024 (15:21:40)",undetermined,nvd,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:H,,cpe:2.3:a:openexr:openexr:*:*:*:*:*:*:*:*
1,CVE-2020-36775,5.5,"October 21, 2024 (15:23:11)",undetermined,nvd,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2022-48902,5.5,"October 21, 2024 (15:23:46)",undetermined,nvd,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2022-48741,5.5,"October 21, 2024 (15:23:10)",undetermined,nvd,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2022-48877,5.5,"October 21, 2024 (15:22:49)",undetermined,nvd,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2022-48908,5.5,"October 21, 2024 (15:22:17)",undetermined,nvd,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2023-4010,4.6,"October 21, 2024 (15:23:23)",undetermined,nvd,CVSS:3.1/AV:P/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2024-25740,5.5,"October 21, 2024 (15:23:07)",undetermined,nvd,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2023-52888,,"October 21, 2024 (15:22:28)",undetermined,nvd,,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2023-52442,,"October 21, 2024 (15:23:19)",undetermined,nvd,,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2023-52479,,"October 21, 2024 (15:22:30)",undetermined,nvd,,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2023-52480,,"October 21, 2024 (15:22:14)",undetermined,nvd,,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2023-52506,,"October 21, 2024 (15:22:10)",undetermined,nvd,,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2023-52516,,"October 21, 2024 (15:21:59)",undetermined,nvd,,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2023-52596,,"October 21, 2024 (15:22:11)",undetermined,nvd,,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2023-52609,,"October 21, 2024 (15:22:59)",undetermined,nvd,,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2023-52629,,"October 21, 2024 (15:22:38)",undetermined,nvd,,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2023-52633,,"October 21, 2024 (15:23:49)",undetermined,nvd,,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2023-52755,,"October 21, 2024 (15:24:03)",undetermined,nvd,,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2023-52761,,"October 21, 2024 (15:23:45)",undetermined,nvd,,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2023-52828,,"October 21, 2024 (15:23:13)",undetermined,nvd,,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2023-52831,,"October 21, 2024 (15:22:40)",undetermined,nvd,,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2024-0102,5.5,"October 21, 2024 (15:21:40)",undetermined,nvd,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:H,,cpe:2.3:a:nvidia:cuda_toolkit:*:*:*:*:*:*:*:*
1,CVE-2024-0109,3.3,"October 21, 2024 (15:21:40)",undetermined,nvd,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:N/I:N/A:L,,cpe:2.3:a:nvidia:cuda_toolkit:*:*:*:*:*:*:*:*
1,CVE-2024-0111,4.4,"October 21, 2024 (15:21:40)",undetermined,nvd,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:N/I:L/A:L,,cpe:2.3:a:nvidia:cuda_toolkit:*:*:*:*:*:*:*:*
1,CVE-2024-23807,,"October 21, 2024 (15:21:49)",undetermined,nvd,,cpe:2.3:a:apache:xerces-c:3.1.4:*:*:*:*:*:*:*,cpe:2.3:a:apache:xerces-c:*:*:*:*:*:*:*:*
1,CVE-2024-26606,5.5,"October 21, 2024 (15:21:59)",undetermined,nvd,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2024-26658,,"October 21, 2024 (15:23:14)",undetermined,nvd,,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2024-26706,,"October 21, 2024 (15:23:30)",undetermined,nvd,,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2024-26719,,"October 21, 2024 (15:22:30)",undetermined,nvd,,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2024-26765,,"October 21, 2024 (15:23:17)",undetermined,nvd,,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2024-26768,,"October 21, 2024 (15:24:03)",undetermined,nvd,,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2024-26770,,"October 21, 2024 (15:22:04)",undetermined,nvd,,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2024-26811,,"October 21, 2024 (15:22:28)",undetermined,nvd,,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2024-26841,,"October 21, 2024 (15:22:19)",undetermined,nvd,,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2024-36481,5.5,"October 21, 2024 (15:22:25)",undetermined,nvd,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2023-52588,,"October 21, 2024 (15:23:28)",undetermined,nvd,,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2023-52748,,"October 21, 2024 (15:23:36)",undetermined,nvd,,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2024-0564,6.5,"October 21, 2024 (15:22:08)",undetermined,nvd,CVSS:3.1/AV:A/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2024-22386,4.7,"October 21, 2024 (15:22:50)",undetermined,nvd,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:N/I:N/A:H,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2024-24858,5.3,"October 21, 2024 (15:23:34)",undetermined,nvd,CVSS:3.1/AV:A/AC:H/PR:N/UI:N/S:U/C:N/I:N/A:H,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2024-24859,4.8,"October 21, 2024 (15:23:13)",undetermined,nvd,CVSS:3.1/AV:A/AC:H/PR:N/UI:R/S:U/C:N/I:N/A:H,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2024-27407,,"October 21, 2024 (15:23:45)",undetermined,nvd,,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2024-27415,,"October 21, 2024 (15:23:53)",undetermined,nvd,,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2024-35818,,"October 21, 2024 (15:22:37)",undetermined,nvd,,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2024-35832,,"October 21, 2024 (15:23:56)",undetermined,nvd,,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2024-36908,,"October 21, 2024 (15:22:03)",undetermined,nvd,,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2024-36948,,"October 21, 2024 (15:22:47)",undetermined,nvd,,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2024-36968,6.5,"October 21, 2024 (15:22:45)",undetermined,nvd,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:C/C:N/I:N/A:H,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2024-40969,5.5,"October 21, 2024 (15:22:47)",undetermined,nvd,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2024-40971,,"October 21, 2024 (15:23:03)",undetermined,nvd,,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
1,CVE-2024-41019,,"October 21, 2024 (15:24:00)",undetermined,nvd,,cpe:2.3:o:linux:linux_kernel:4.4.217:*:*:*:*:*:*:*,cpe:2.3:o:linux:linux_kernel:*:*:*:*:*:*:*:*
